,date,frequency,avg_passenger_count,avg_trip_distance,avg_fare_amount,avg_tip_amount,avg_total_amount,sum_passenger_count,sum_trip_distance,sum_fare_amount,sum_tip_amount,sum_total_amount,date_of_interest,CASE_COUNT,HOSPITALIZED_COUNT,DEATH_COUNT,CASE_COUNT_7DAY_AVG,ALL_CASE_COUNT_7DAY_AVG,HOSP_COUNT_7DAY_AVG,DEATH_COUNT_7DAY_AVG,ALL_DEATH_COUNT_7DAY_AVG,policy,policy_coverage_area
137,2020-06-17,13952,1.0,2.227029099770633,9.82926748853211,1.575063790137629,14.746962442659289,13952.0,31071.50999999987,137137.94,21975.2900000002,205749.6199999824,2020-06-17,356.0,50.0,20.0,329.0,345.0,49.0,20.0,22.0,1.0,0.0001
138,2020-06-18,14198,1.0,2.232343992111563,9.828860402873644,1.5921559374559848,14.766888294124465,14198.0,31694.81999999997,139550.16,22605.430000000073,209660.27999997916,2020-06-18,378.0,58.0,17.0,331.0,346.0,51.0,19.0,21.0,1.0,0.0001
139,2020-06-19,15301,1.0,2.2768211228024278,10.05394484020652,1.6217430233318215,14.997998823604476,15301.0,34837.63999999995,153835.40999999997,24814.2900000002,229484.3799999721,2020-06-19,361.0,45.0,15.0,324.0,339.0,50.0,18.0,19.0,1.0,0.0001
140,2020-06-20,9901,1.0,2.432080597919403,9.995079284920713,1.5432693667306339,14.570153519846755,9901.0,24080.03000000001,98961.27999999998,15279.910000000005,144259.09000000273,2020-06-20,203.0,27.0,17.0,325.0,341.0,49.0,18.0,19.0,1.0,0.0001
141,2020-06-21,8275,1.0,2.550995770392753,10.1384833836858,1.5741752265861004,14.76088700906459,8275.0,21109.49000000003,83895.95,13026.299999999981,122146.34000000948,2020-06-21,172.0,43.0,23.0,324.0,339.0,48.0,18.0,19.0,1.0,0.0001
142,2020-06-22,16113,1.0,2.2339793955191474,9.790652888971639,1.5826115558865579,14.706031775583067,16113.0,35996.11000000002,157756.79,25500.620000000108,236958.28999996997,2020-06-22,402.0,50.0,17.0,327.0,342.0,48.0,18.0,19.0,1.0,0.0001
143,2020-06-23,17191,1.0,2.185505206212559,9.803585597114774,1.617938456168944,14.784240591004663,17191.0,37571.020000000106,168533.44000000006,27813.980000000316,254155.87999996115,2020-06-23,381.0,44.0,19.0,322.0,336.0,45.0,18.0,19.0,1.0,0.0001
144,2020-06-24,17372,1.0,2.1961829380612357,9.862901220354594,1.6275944047893265,14.877592102231166,17372.0,38152.089999999786,171338.32,28274.57000000018,258453.5299999598,2020-06-24,381.0,53.0,18.0,325.0,340.0,46.0,18.0,18.0,1.0,0.0001
145,2020-06-25,17906,1.0,2.1980554004244333,9.890814252205967,1.6137825309952099,14.88508879704885,17906.0,39358.3799999999,177104.92000000004,28896.39000000023,266532.3999999567,2020-06-25,298.0,42.0,15.0,314.0,329.0,43.0,18.0,18.0,1.0,0.0001
146,2020-06-26,17902,1.0,2.2681460172047934,10.092789632443303,1.6269913976092145,15.08085130152803,17902.0,40604.35000000021,180681.12,29126.400000000158,269977.3999999548,2020-06-26,317.0,33.0,17.0,308.0,322.0,42.0,18.0,19.0,1.0,0.0001
147,2020-06-27,11735,1.0,2.374702172986797,9.825390711546655,1.5414946740519795,14.43647890924529,11735.0,27867.130000000063,115300.95999999999,18089.43999999998,169412.07999999347,2020-06-27,206.0,42.0,12.0,308.0,321.0,44.0,17.0,18.0,1.0,0.0001
148,2020-06-28,10024,1.0,2.447755387071015,9.898949521149241,1.604390462889068,14.601865522745603,10024.0,24536.299999999857,99227.06999999999,16082.410000000018,146369.10000000193,2020-06-28,201.0,32.0,11.0,312.0,326.0,42.0,16.0,17.0,1.0,0.0001
149,2020-06-29,16992,1.0,2.237696563088523,9.90335687382298,1.6199046610169623,14.90885298963999,16992.0,38022.940000000184,168277.84000000008,27525.420000000224,253331.22999996273,2020-06-29,437.0,48.0,16.0,317.0,332.0,42.0,15.0,17.0,1.0,0.0001
150,2020-06-30,17291,1.0,2.1899670348736295,9.944025215429994,1.6127945173789986,14.915473945981203,17291.0,37866.71999999993,171942.14,27886.830000000264,257903.459999961,2020-06-30,441.0,44.0,11.0,326.0,341.0,42.0,14.0,16.0,1.0,0.0001
151,2020-07-01,17508,1.0,2.166341101210871,9.803783984464246,1.5690935572309923,14.72869259766724,17508.0,37928.29999999993,171644.65000000002,27471.690000000213,257869.94999995804,2020-07-01,395.0,38.0,9.0,328.0,344.0,40.0,13.0,15.0,1.0,0.0001
152,2020-07-02,18469,1.0,2.214685689533804,9.942976880177595,1.604030537657706,14.874828090310933,18469.0,40903.029999999824,183636.84,29624.84000000017,274723.19999995263,2020-07-02,416.0,46.0,17.0,345.0,361.0,40.0,13.0,15.0,1.0,0.0001
153,2020-07-03,13551,1.0,2.2221872924507475,9.437856984724375,1.3876599512951142,13.908020810271129,13551.0,30112.86000000008,127892.40000000001,18804.18000000009,188467.58999998408,2020-07-03,234.0,30.0,11.0,333.0,349.0,40.0,12.0,14.0,1.0,0.0001
154,2020-07-04,9266,1.0,2.4278901359810128,9.84289229440967,1.43439024390244,14.271785020506204,9266.0,22496.830000000064,91204.24,13291.06000000001,132242.3600000105,2020-07-04,120.0,30.0,5.0,321.0,336.0,38.0,11.0,13.0,1.0,0.0001
155,2020-07-05,8978,1.0,2.464886388950767,9.900083537536199,1.494944308309195,14.424312764536722,8978.0,22129.749999999985,88882.95,13421.609999999951,129501.48000001069,2020-07-05,155.0,28.0,8.0,314.0,329.0,38.0,11.0,12.0,1.0,0.0001
156,2020-07-06,16516,1.0,2.1680067813029873,9.579605836764353,1.550166505207087,14.471800072654739,16516.0,35806.80000000014,158216.77000000005,25602.55000000025,239016.24999996566,2020-07-06,431.0,54.0,6.0,313.0,328.0,39.0,10.0,11.0,1.0,0.0001
157,2020-07-07,18211,1.0,2.161615507111092,9.686455439020376,1.584412717588283,14.623299654052813,18211.0,39365.180000000095,176400.04000000007,28853.74000000022,266304.9099999558,2020-07-07,461.0,47.0,6.0,316.0,333.0,39.0,9.0,10.0,1.0,0.0001
158,2020-07-08,18491,1.0,2.1449364555729726,9.701933372992267,1.592653723433028,14.663881347680158,18491.0,39662.01999999984,179398.45,29449.760000000122,271149.8299999538,2020-07-08,437.0,34.0,14.0,322.0,338.0,38.0,10.0,11.0,1.0,0.0001
159,2020-07-09,19984,1.0,2.18404773819053,9.882617093674945,1.6205709567654272,14.866269515609643,19984.0,43646.00999999955,197494.2200000001,32385.490000000296,297087.5299999431,2020-07-09,391.0,46.0,6.0,318.0,335.0,38.0,8.0,10.0,1.0,0.0001
160,2020-07-10,16506,1.0,2.1376753907669928,9.652845026051134,1.563363625348367,14.507666909000617,16506.0,35284.46999999998,159329.86000000002,25804.880000000143,239463.5499999642,2020-07-10,306.0,44.0,5.0,329.0,346.0,40.0,7.0,9.0,1.0,0.0001
161,2020-07-11,12526,1.0,2.2070461440204494,9.344648730640268,1.5032923519080323,13.929666294107534,12526.0,27645.460000000152,117051.06999999999,18830.240000000013,174482.99999999098,2020-07-11,259.0,33.0,8.0,349.0,367.0,41.0,8.0,9.0,1.0,0.0001
162,2020-07-12,10897,1.0,2.47053133890061,9.994628796916581,1.6235073873543133,14.711661007616438,10897.0,26921.37999999995,108911.46999999999,17691.359999999953,160312.96999999633,2020-07-12,223.0,26.0,4.0,358.0,377.0,41.0,7.0,9.0,1.0,0.0001
163,2020-07-13,17495,1.0,2.1555758788225114,9.612504715633042,1.56818348099458,14.550445841666729,17495.0,37711.799999999836,168170.77000000008,27435.370000000177,254560.04999995942,2020-07-13,483.0,49.0,14.0,366.0,384.0,40.0,8.0,10.0,1.0,0.0001
164,2020-07-14,19580,1.0,2.1411578140960286,9.739808988764048,1.5920229826353571,14.712930541365951,19580.0,41923.870000000235,190705.46000000008,31171.810000000292,288079.17999994534,2020-07-14,402.0,43.0,10.0,357.0,374.0,39.0,9.0,10.0,1.0,0.0001
165,2020-07-15,19900,1.0,2.1562427135678397,9.784135175879396,1.6448542713567988,14.841218090449505,19900.0,42909.23000000001,194704.28999999998,32732.600000000297,295340.23999994516,2020-07-15,440.0,44.0,12.0,358.0,376.0,41.0,8.0,10.0,1.0,0.0001
166,2020-07-16,20052,1.0,2.185085278276479,9.843411629762619,1.6182440654298893,14.872502493513988,20052.0,43815.32999999996,197380.09000000003,32449.03000000014,298223.4199999425,2020-07-16,411.0,35.0,6.0,361.0,379.0,39.0,8.0,10.0,1.0,0.0001
167,2020-07-17,18929,1.0,2.1761572190818304,9.783458185852394,1.615799566802271,14.77878915948818,18929.0,41192.47999999997,185191.08,30585.47000000019,279747.69999995176,2020-07-17,413.0,49.0,10.0,376.0,394.0,40.0,9.0,10.0,1.0,0.0001
168,2020-07-18,14300,1.0,2.3458342657342497,9.754502797202798,1.5645825174825192,14.410986013984488,14300.0,33545.42999999977,139489.39,22373.530000000024,206077.09999997818,2020-07-18,216.0,27.0,9.0,370.0,389.0,39.0,9.0,11.0,1.0,0.0001
169,2020-07-19,10880,1.0,2.447933823529413,9.87460018382353,1.5647545955882365,14.533153492646887,10880.0,26633.520000000015,107435.65000000001,17024.530000000013,158120.70999999813,2020-07-19,176.0,38.0,7.0,363.0,384.0,41.0,10.0,11.0,1.0,0.0001
170,2020-07-20,18383,1.0,2.1347402491432406,9.48708535059566,1.6044677147364537,14.463426535383576,18383.0,39242.93000000019,174401.09000000003,29494.93000000023,265881.16999995627,2020-07-20,401.0,38.0,8.0,351.0,373.0,39.0,9.0,10.0,1.0,0.0001
171,2020-07-21,20339,1.0,2.110432174639848,9.619371650523627,1.6348601209499127,14.663634888634821,20339.0,42924.07999999986,195648.40000000005,33251.420000000275,298243.66999994364,2020-07-21,340.0,24.0,6.0,342.0,364.0,36.0,8.0,10.0,1.0,0.0001
172,2020-07-22,21405,1.0,2.0887344078486376,9.615251109553844,1.6506423732772864,14.676884839987595,21405.0,44709.36000000009,205814.45,35332.00000000031,314158.7199999345,2020-07-22,329.0,40.0,6.0,327.0,348.0,36.0,7.0,9.0,1.0,0.0001
173,2020-07-23,20877,1.0,2.1063792690520606,9.630540307515451,1.6288571154859628,14.670159026677153,20877.0,43974.87999999987,201056.79000000007,34005.650000000445,306268.9099999389,2020-07-23,308.0,32.0,7.0,312.0,332.0,35.0,8.0,9.0,1.0,0.0001
174,2020-07-24,19734,1.0,2.1668967264619394,9.85682730313165,1.6459815546772232,14.888403770140187,19734.0,42761.53999999991,194514.63,32481.800000000323,293807.75999994646,2020-07-24,298.0,40.0,5.0,295.0,315.0,34.0,7.0,8.0,1.0,0.0001
175,2020-07-25,16039,1.0,2.348208117713081,9.848120830475716,1.5616216721740859,14.537325893133506,16039.0,37662.910000000105,157954.01,25046.850000000162,233164.1699999683,2020-07-25,153.0,35.0,11.0,286.0,306.0,35.0,7.0,8.0,1.0,0.0001
176,2020-07-26,11256,1.0,2.418566098081028,9.845470859985785,1.5895353589196868,14.551711975834715,11256.0,27223.380000000052,110820.62,17891.809999999994,163794.06999999555,2020-07-26,140.0,25.0,7.0,281.0,299.0,33.0,7.0,8.0,1.0,0.0001
177,2020-07-27,19853,1.0,2.117556036871003,9.487532866569286,1.571174129854444,14.434307157605689,19853.0,42039.840000000026,188355.99000000002,31192.520000000277,286564.29999994574,2020-07-27,312.0,39.0,3.0,269.0,285.0,34.0,6.0,7.0,1.0,0.0001
178,2020-07-28,21784,1.0,2.070740910760192,9.575616048475947,1.62556325743667,14.602895703265308,21784.0,45109.020000000026,208595.22000000003,35411.27000000042,318109.4799999315,2020-07-28,313.0,37.0,12.0,265.0,281.0,35.0,7.0,8.0,1.0,0.0001
179,2020-07-29,23406,1.0,2.102075108946423,9.693200888661028,1.6554746646159266,14.77481158676938,23406.0,49201.169999999984,226879.06000000003,38748.04000000038,345819.2399999241,2020-07-29,287.0,30.0,5.0,259.0,276.0,34.0,7.0,8.0,1.0,0.0001
180,2020-07-30,23443,1.0,2.108486968391432,9.684409418589771,1.643172375549234,14.727734504966113,23443.0,49429.26000000034,227031.61000000002,38520.89000000069,345262.2799999206,2020-07-30,274.0,36.0,4.0,254.0,271.0,35.0,7.0,7.0,1.0,0.0001
181,2020-07-31,22496,1.0,2.2474742176386995,10.119528805120911,1.6731867887624619,15.173026315786222,22496.0,50559.18000000018,227648.92,37640.010000000344,341332.39999992686,2020-07-31,262.0,34.0,3.0,249.0,266.0,34.0,6.0,7.0,1.0,0.0001
182,2020-08-01,18138,1.0,2.323492667328267,9.735154923365311,1.5481100452089607,14.370663799754952,18138.0,42143.51000000011,176576.24000000002,28079.62000000013,260655.09999995533,2020-08-01,189.0,27.0,6.0,254.0,271.0,33.0,6.0,6.0,1.0,0.0001
183,2020-08-02,12552,1.0,2.305477214786489,9.512324729126833,1.5226338432122382,14.139735500317919,12552.0,28938.350000000006,119398.70000000001,19112.100000000013,177481.9599999905,2020-08-02,135.0,33.0,2.0,253.0,269.0,34.0,5.0,6.0,1.0,0.0001
184,2020-08-03,21844,1.0,2.07667322834646,9.49753067203809,1.5516379783922456,14.42038683391004,21844.0,45362.85000000007,207464.06000000003,33893.980000000214,314998.9299999309,2020-08-03,348.0,38.0,2.0,258.0,276.0,34.0,5.0,6.0,1.0,0.0001
185,2020-08-04,17941,1.0,2.112334318042461,9.397853519870685,1.575330806532539,14.307528565852481,17941.0,37897.38999999979,168606.88999999996,28263.010000000282,256691.36999995937,2020-08-04,187.0,32.0,4.0,240.0,258.0,33.0,4.0,5.0,1.0,0.0001
186,2020-08-05,24637,1.0,2.090575962982521,9.893776839712627,1.6343548321630292,14.929970369765483,24637.0,51505.52000000037,243752.98,40265.60000000055,367829.6799999122,2020-08-05,298.0,39.0,6.0,242.0,259.0,34.0,4.0,5.0,1.0,0.0001
187,2020-08-06,25264,1.0,2.0846987808739668,9.763461051298291,1.6535516941102089,14.82026836605089,25264.0,52667.82999999989,246664.08000000002,41775.330000000315,374419.2599999097,2020-08-06,288.0,34.0,5.0,244.0,262.0,34.0,4.0,5.0,1.0,0.0001
188,2020-08-07,24045,1.0,2.1073025577043127,9.770482012892494,1.6227810355583434,14.793567477642544,24045.0,50670.0900000002,234931.24000000002,39019.77000000037,355711.329999915,2020-08-07,255.0,22.0,2.0,243.0,261.0,32.0,4.0,5.0,1.0,0.0001
189,2020-08-08,17511,1.0,2.2189520872594284,9.484525726686083,1.553637142367664,14.165362343667482,17511.0,38856.06999999985,166083.53,27205.740000000165,248049.65999996127,2020-08-08,160.0,20.0,4.0,239.0,259.0,31.0,4.0,4.0,1.0,0.0001
190,2020-08-09,13739,1.0,2.298932236698446,9.556111798529734,1.541557609724148,14.232791323967083,13739.0,31585.02999999995,131291.42,21179.46000000007,195544.31999998377,2020-08-09,133.0,27.0,3.0,238.0,260.0,30.0,4.0,4.0,1.0,0.0001
191,2020-08-10,21727,1.0,2.1019634556082183,9.506099783679296,1.5613121922032653,14.453540295481815,21727.0,45669.35999999976,206539.03000000006,33922.63000000035,314032.0699999334,2020-08-10,312.0,41.0,5.0,233.0,256.0,31.0,4.0,5.0,1.0,0.0001
192,2020-08-11,23805,1.0,2.054679689140934,9.52308422600294,1.619842049989506,14.568352026881731,23805.0,48911.64999999993,226697.02,38560.34000000019,346799.6199999196,2020-08-11,263.0,25.0,4.0,244.0,268.0,30.0,4.0,5.0,1.0,0.0001
193,2020-08-12,25293,1.0,2.0315407424979286,9.63558059542166,1.6619183173210257,14.701069861222967,25293.0,51383.760000000104,243712.74000000002,42034.9000000007,371834.1599999125,2020-08-12,320.0,30.0,1.0,247.0,270.0,28.0,3.0,4.0,1.0,0.0001
194,2020-08-13,24341,1.0,2.0791085000616194,9.723353190090796,1.6713282116593682,14.801516782380206,24341.0,50607.57999999988,236676.14000000004,40681.80000000068,360283.7199999166,2020-08-13,276.0,38.0,3.0,246.0,271.0,29.0,3.0,4.0,1.0,0.0001
195,2020-08-14,24696,1.0,2.1233434564301814,9.85358276643991,1.6656353255588086,14.916750890829093,24696.0,52438.08999999976,243344.08000000002,41134.53000000033,368384.07999991527,2020-08-14,277.0,37.0,3.0,249.0,274.0,31.0,3.0,4.0,1.0,0.0001
196,2020-08-15,18982,1.0,2.3039131809082285,9.759648087661997,1.5904614898324891,14.491057844270925,18982.0,43732.88,185257.64,30190.14000000031,275069.2599999507,2020-08-15,151.0,23.0,4.0,247.0,271.0,32.0,3.0,4.0,1.0,0.0001
197,2020-08-16,12114,1.0,2.3611441307577956,9.655306257223048,1.5683465411920057,14.361641076439833,12114.0,28602.899999999936,116964.37999999999,18998.949999999957,173976.91999999213,2020-08-16,140.0,21.0,5.0,248.0,272.0,31.0,4.0,5.0,1.0,0.0001
198,2020-08-17,21522,1.0,2.093359353219985,9.556957996468732,1.5934713316606484,14.541538890434587,21522.0,45053.280000000515,205684.85000000003,34294.690000000475,312962.9999999332,2020-08-17,333.0,34.0,5.0,251.0,274.0,30.0,4.0,5.0,1.0,0.0001
199,2020-08-18,24578,1.0,2.0992647896492866,9.741039547562863,1.6460537879404575,14.811475709981075,24578.0,51595.73000000016,239415.27000000005,40456.71000000057,364036.44999991485,2020-08-18,283.0,39.0,1.0,254.0,277.0,32.0,3.0,4.0,1.0,0.0001
200,2020-08-19,24816,1.0,2.0844447130883315,9.718589619600259,1.6880613313991137,14.825137411344159,24816.0,51727.58000000004,241176.52000000002,41890.93000000041,367900.60999991663,2020-08-19,257.0,35.0,1.0,245.0,271.0,32.0,3.0,4.0,1.0,0.0001
201,2020-08-20,26284,1.0,2.0925677218079413,9.77609420179577,1.6754576928930298,14.882573809157902,26284.0,55001.04999999993,256954.86000000002,44037.730000000396,391173.5699999063,2020-08-20,227.0,36.0,7.0,238.0,262.0,32.0,4.0,4.0,1.0,0.0001
202,2020-08-21,25256,1.0,2.1292275102945837,9.81578120050681,1.6528112131770873,14.874704228694558,25256.0,53775.770000000004,247907.37000000002,41743.40000000052,375675.52999990975,2020-08-21,252.0,31.0,3.0,235.0,259.0,31.0,4.0,4.0,1.0,0.0001
203,2020-08-22,20076,1.0,2.243940526001189,9.605266985455271,1.5987656903765752,14.356632795374852,20076.0,45049.349999999875,192835.34000000003,32096.820000000123,288223.7599999455,2020-08-22,136.0,27.0,6.0,233.0,258.0,32.0,4.0,4.0,1.0,0.0001
204,2020-08-23,14873,1.0,2.354264102736502,9.75560814899482,1.624357560680434,14.543068647883874,14873.0,35014.969999999994,145095.15999999997,24159.070000000094,216299.05999997686,2020-08-23,150.0,21.0,3.0,234.0,260.0,32.0,4.0,4.0,1.0,0.0001
205,2020-08-24,22962,1.0,2.0802456232035444,9.517302064280118,1.6233494469123095,14.53432932671046,22962.0,47766.59999999979,218536.29000000007,37275.35000000045,333737.2699999256,2020-08-24,297.0,36.0,8.0,229.0,254.0,32.0,4.0,5.0,1.0,0.0001
206,2020-08-25,26224,1.0,2.0339235051860913,9.590973917022575,1.6930006863941591,14.721561165341171,26224.0,53337.61000000006,251513.7,44397.25000000043,386058.2199999069,2020-08-25,283.0,42.0,4.0,229.0,253.0,33.0,5.0,5.0,1.0,0.0001
207,2020-08-26,26462,1.0,2.08798692464667,9.816231577356207,1.7117946489305642,14.955425893730872,26462.0,55252.31000000018,259757.11999999997,45297.51000000059,395750.4799999063,2020-08-26,313.0,27.0,6.0,237.0,259.0,31.0,5.0,6.0,1.0,0.0001
208,2020-08-27,26344,1.0,2.0479752505314313,9.80192301852414,1.7045065290009325,14.933933343452297,26344.0,53951.86000000002,258221.86,44903.520000000564,393419.5399999073,2020-08-27,274.0,30.0,1.0,244.0,266.0,31.0,4.0,5.0,1.0,0.0001
209,2020-08-28,26650,1.0,2.114640900562852,9.79261688555347,1.690601500938104,14.92706979361737,26650.0,56355.18000000001,260973.23999999996,45054.53000000047,397806.40999990294,2020-08-28,280.0,22.0,5.0,248.0,268.0,29.0,5.0,5.0,1.0,0.0001
210,2020-08-29,18356,1.0,2.2338292656352,9.49848932229244,1.6258672913488834,14.295315428195597,18356.0,41004.169999999736,174354.27000000002,29844.420000000104,262404.8099999584,2020-08-29,128.0,22.0,2.0,246.0,268.0,29.0,4.0,5.0,1.0,0.0001
211,2020-08-30,17430,1.0,2.3598588640275313,9.863025243832473,1.6664882386689703,14.686668961558299,17430.0,41132.33999999987,171912.53,29046.890000000152,255988.63999996116,2020-08-30,186.0,20.0,4.0,252.0,273.0,28.0,4.0,5.0,1.0,0.0001
212,2020-08-31,24039,1.0,2.108727068513657,9.702573318357668,1.642201422688152,14.755824285532691,24039.0,50691.6899999998,233240.16,39476.880000000485,354715.2599999204,2020-08-31,315.0,42.0,1.0,254.0,275.0,29.0,3.0,4.0,1.0,0.0001
213,2020-09-01,27567,1.0,2.0193082308557235,9.682548336779481,1.6713167918163148,14.768363623168902,27567.0,55666.269999999735,266918.80999999994,46073.19000000035,407119.4799998971,2020-09-01,294.0,20.0,3.0,256.0,279.0,26.0,3.0,4.0,1.0,0.0001
214,2020-09-02,28863,1.0,2.003781658178293,9.520773308387902,1.6737418147801923,14.616136576235602,28863.0,57835.15000000007,274798.08,48309.21000000069,421865.5499998882,2020-09-02,271.0,27.0,4.0,250.0,273.0,26.0,3.0,4.0,1.0,0.0001
215,2020-09-03,29390,1.0,2.009633208574343,9.612181694453897,1.660193943518222,14.706653963929385,29390.0,59063.119999999944,282502.02,48793.100000000544,432228.55999988463,2020-09-03,273.0,18.0,5.0,250.0,274.0,24.0,3.0,4.0,1.0,0.0001
216,2020-09-04,27995,1.0,2.047542775495609,9.63668905161636,1.6575095552777506,14.7007519199819,27995.0,57320.95999999957,269779.11,46401.98000000063,411547.5499998933,2020-09-04,230.0,32.0,5.0,242.0,267.0,26.0,3.0,4.0,1.0,0.0001
217,2020-09-05,19972,1.0,2.2314199879831813,9.57748948527939,1.5575911275786265,14.264616963746443,19972.0,44565.9200000001,191281.61999999997,31108.210000000327,284892.92999994394,2020-09-05,156.0,22.0,3.0,246.0,269.0,26.0,4.0,4.0,1.0,0.0001
218,2020-09-06,15867,1.0,2.2481136950904355,9.466780109661563,1.549759878994142,14.159861347448887,15867.0,35670.81999999994,150209.40000000002,24590.04000000005,224674.5199999715,2020-09-06,207.0,31.0,7.0,249.0,272.0,27.0,4.0,4.0,1.0,0.0001
219,2020-09-07,16146,1.0,2.232378917378921,9.372790164746688,1.6263012510838637,14.189549733678428,16146.0,36043.990000000056,151333.07,26258.260000000064,229104.4699999719,2020-09-07,217.0,20.0,1.0,235.0,259.0,24.0,4.0,4.0,1.0,0.0001
220,2020-09-08,29195,1.0,2.0292680253467923,9.63515910258606,1.6574081178284121,14.71731940400374,29195.0,59244.4799999996,281298.47000000003,48388.03000000049,429672.1399998892,2020-09-08,393.0,26.0,2.0,250.0,272.0,25.0,4.0,4.0,1.0,0.0001
221,2020-09-09,32337,1.0,2.012297368339669,9.778914246837987,1.737922194390355,14.973432600422708,32337.0,65071.65999999989,316220.75,56199.190000000905,484195.8899998691,2020-09-09,353.0,32.0,2.0,261.0,284.0,26.0,4.0,4.0,1.0,0.0001
222,2020-09-10,33274,1.0,1.9590455009917622,9.582566267956965,1.760503396044985,14.797751397483635,33274.0,65185.2799999999,318850.31000000006,58578.99000000083,492380.3799998705,2020-09-10,323.0,25.0,3.0,268.0,291.0,27.0,3.0,3.0,1.0,0.0001
223,2020-09-11,33757,1.0,2.0556124655626866,9.845714962822527,1.769585567437904,15.081860354885297,33757.0,69391.30999999962,332361.80000000005,59735.900000001326,509118.35999986297,2020-09-11,313.0,32.0,4.0,280.0,305.0,27.0,3.0,3.0,1.0,0.0001
224,2020-09-12,27276,1.0,2.196316542014948,9.639249156767855,1.6980121718727335,14.551454392136156,27276.0,59906.72999999972,262920.16000000003,46314.98000000068,396905.4699999058,2020-09-12,202.0,11.0,4.0,287.0,313.0,25.0,3.0,4.0,1.0,0.0001
225,2020-09-13,19038,1.0,2.231178695241105,9.502084777812795,1.6723983611724043,14.371013236682131,19038.0,42477.18000000015,180900.69,31839.12000000023,273595.3499999544,2020-09-13,263.0,17.0,3.0,295.0,322.0,23.0,3.0,3.0,1.0,0.0001
226,2020-09-14,29864,1.0,2.0470097776587215,9.575379051701045,1.6956854406643704,14.72329292793617,29864.0,61131.90000000005,285959.12,50639.95000000076,439696.4199998858,2020-09-14,462.0,32.0,5.0,330.0,357.0,25.0,3.0,4.0,1.0,0.0001
227,2020-09-15,34119,1.0,2.0065157243764524,9.712658635950643,1.7718274275330654,14.961818634774227,34119.0,68460.31000000019,331386.19999999995,60452.98000000066,510482.28999986185,2020-09-15,415.0,30.0,3.0,333.0,364.0,26.0,3.0,4.0,1.0,0.0001
228,2020-09-16,35349,1.0,2.002088885116974,9.645206370760137,1.7903595575546907,14.921580242718695,35349.0,70771.83999999991,340948.4000000001,63287.42000000076,527462.9399998632,2020-09-16,457.0,45.0,6.0,348.0,380.0,27.0,4.0,4.0,1.0,0.0001
229,2020-09-17,36480,1.0,2.016925438596491,9.786446546052634,1.8047650767544188,15.074176260962512,36480.0,73577.44,357009.57000000007,65837.8300000012,549905.9499999124,2020-09-17,441.0,34.0,4.0,365.0,398.0,29.0,4.0,4.0,1.0,0.0001
230,2020-09-18,36484,1.0,2.047768062712422,9.809919964916128,1.7798218397105894,15.066348810435063,36484.0,74710.77,357905.12,64935.02000000114,549680.6699999128,2020-09-18,292.0,35.0,3.0,362.0,396.0,29.0,4.0,4.0,1.0,0.0001
231,2020-09-19,28565,1.0,2.1725363206721644,9.641643269735692,1.706502012952944,14.541777699978892,28565.0,62058.50000000038,275413.54000000004,48746.23000000085,415385.87999989704,2020-09-19,217.0,21.0,5.0,364.0,398.0,31.0,4.0,4.0,1.0,0.0001
232,2020-09-20,21845,1.0,2.2685983062485757,9.682678873884186,1.7107306019684294,14.581189288163701,21845.0,49557.53000000014,211518.12000000002,37370.91000000034,318526.07999993605,2020-09-20,221.0,21.0,5.0,358.0,391.0,31.0,4.0,5.0,1.0,0.0001
233,2020-09-21,31137,1.0,2.047318945306237,9.54948806885699,1.7170665125092601,14.736390467928162,31137.0,63747.3700000003,297342.4100000001,53464.30000000083,458846.9899998792,2020-09-21,559.0,28.0,3.0,372.0,409.0,31.0,4.0,4.0,1.0,0.0001
234,2020-09-22,34869,1.0,2.001669104362017,9.63426367260317,1.7760629785769952,14.894278872346776,34869.0,69796.19999999917,335937.13999999996,61929.540000001245,519348.6099998597,2020-09-22,498.0,33.0,3.0,384.0,422.0,31.0,4.0,4.0,1.0,0.0001
235,2020-09-23,37452,1.0,2.0229672647655654,9.74235234433408,1.7906584428068275,15.024227010571572,37452.0,75764.16999999995,364870.57999999996,67063.7400000013,562687.3499999265,2020-09-23,614.0,38.0,4.0,406.0,448.0,30.0,4.0,4.0,1.0,0.0001
236,2020-09-24,38862,1.0,2.030771705007457,9.872204981730224,1.818993875765553,15.175697081981458,38862.0,78919.84999999979,383653.63,70689.74000000092,589757.9399999634,2020-09-24,543.0,41.0,3.0,421.0,468.0,31.0,4.0,4.0,1.0,0.0001
237,2020-09-25,39296,1.0,2.0723643627850064,9.96334690553746,1.8120037662866906,15.2731613904717,39296.0,81435.62999999961,391519.68,71204.50000000179,600174.1499999759,2020-09-25,463.0,46.0,4.0,445.0,495.0,33.0,4.0,4.0,1.0,0.0001
238,2020-09-26,30805,1.0,2.189233241356914,9.709921116701832,1.7306992371368513,14.665295244274834,30805.0,67439.32999999974,299114.11999999994,53314.1900000007,451764.41999988625,2020-09-26,280.0,27.0,5.0,454.0,506.0,33.0,4.0,4.0,1.0,0.0001
239,2020-09-27,22978,1.0,2.18955827313083,9.372596396553226,1.6726786491426648,14.24630211506361,22978.0,50311.67000000021,215363.52000000002,38434.81000000015,327351.52999993163,2020-09-27,382.0,35.0,2.0,477.0,532.0,35.0,3.0,4.0,1.0,0.0001
